id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
1099096487588450305,emmcarztairs,RT @lucbynd: o spike lee encontrando o diretor de green book na festa pós-Oscar https://t.co/Ak5kbnWceJ,Fri Feb 22 23:59:57 +0000 2019,22/02/2019 23:59:57,,pt,,,2568118994,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1097681290952933379/VlFqFl5V_normal.jpg,6050,3600,tauany,http://twitter.com/emmcarztairs/statuses/1099096487588450305,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""lucbynd"",""name"":""luquinhas"",""id"":155621921,""id_str"":""155621921"",""indices"":[3,11]}],""urls"":[],""media"":[{""id"":1098971314344378400,""id_str"":""1098971314344378369"",""indices"":[80,103],""media_url"":""http://pbs.twimg.com/ext_tw_video_thumb/1098971314344378369/pu/img/bVukDDiBYIUJH8Zh.jpg"",""media_url_https"":""https://pbs.twimg.com/ext_tw_video_thumb/1098971314344378369/pu/img/bVukDDiBYIUJH8Zh.jpg"",""url"":""https://t.co/Ak5kbnWceJ"",""display_url"":""pic.twitter.com/Ak5kbnWceJ"",""expanded_url"":""https://twitter.com/lucbynd/status/1098971381239287808/video/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":1200,""h"":675,""resize"":""fit""},""small"":{""w"":680,""h"":383,""resize"":""fit""},""large"":{""w"":1280,""h"":720,""resize"":""fit""}},""source_status_id"":1098971381239287800,""source_status_id_str"":""1098971381239287808"",""source_user_id"":155621921,""source_user_id_str"":""155621921""}]}"
1099096420626374661,SherylNYT,"This is going to be a moment to watch. Civil rights icon @repjohnlewis is going to appear on the Academy Awards Sunday night to nominate ""Green Book."" https://t.co/EcZ0dxZ5RU",Fri Feb 22 23:59:41 +0000 2019,22/02/2019 23:59:41,,en,,,95270375,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/821314640613412865/LoHuvk3D_normal.jpg,20462,1216,"Washington, DC",http://twitter.com/SherylNYT/statuses/1099096420626374661,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""repjohnlewis"",""name"":""John Lewis"",""id"":29450962,""id_str"":""29450962"",""indices"":[57,70]}],""urls"":[],""media"":[{""id"":1099096256528478200,""id_str"":""1099096256528478209"",""indices"":[151,174],""media_url"":""http://pbs.twimg.com/media/D0DGONhXcAEB1zd.jpg"",""media_url_https"":""https://pbs.twimg.com/media/D0DGONhXcAEB1zd.jpg"",""url"":""https://t.co/EcZ0dxZ5RU"",""display_url"":""pic.twitter.com/EcZ0dxZ5RU"",""expanded_url"":""https://twitter.com/SherylNYT/status/1099096420626374661/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":193,""resize"":""fit""},""medium"":{""w"":1200,""h"":341,""resize"":""fit""},""large"":{""w"":2048,""h"":582,""resize"":""fit""}}}]}"
1099096197225201665,normwilner,"RT @MrEmilyHeller: The Mule is a great movie to watch if you loved the ""racist white guy driving a car"" premise of The Green Book but thought it would be better if he had no one to talk to while he drives",Fri Feb 22 23:58:48 +0000 2019,22/02/2019 23:58:48,,en,,,144285482,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/897809624279138304/hfS16sM0_normal.jpg,11081,3540,"Toronto, Ontario, Canada",http://twitter.com/normwilner/statuses/1099096197225201665,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""MrEmilyHeller"",""name"":""Emily Heller"",""id"":16444291,""id_str"":""16444291"",""indices"":[3,17]}],""urls"":[]}"
1099096090438262787,yveshinee,@AGeekLass vou assistir green book agr. tu gostou?,Fri Feb 22 23:58:22 +0000 2019,22/02/2019 23:58:22,,pt,219456050,AGeekLass,535881981,1099094309549285377,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1099526743113846784/wuAUHEio_normal.jpg,5183,3393,I met Eliza Taylor 16/07/16,http://twitter.com/yveshinee/statuses/1099096090438262787,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""AGeekLass"",""name"":""monikey 👽"",""id"":219456050,""id_str"":""219456050"",""indices"":[0,10]}],""urls"":[]}"
1099096081646800896,OnlyBlvckGirl,"If Green Book wins best picture, every white person owes black people $300 each for white guilt.",Fri Feb 22 23:58:20 +0000 2019,22/02/2019 23:58:20,,en,,,218544714,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1077359749899870208/zXUCGrVY_normal.jpg,2006,2161,"Los Angeles, CA",http://twitter.com/OnlyBlvckGirl/statuses/1099096081646800896,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1099096024910651392,carlozbravo,"Green Book se ha convertido en una de mis películas fav de su estilo. Sutil, incisa y concreta, trata unos temas muy muy muy frágiles y duros con pinceladas de comedia que hacen de una película muy completa. Tardáis en verla, corred insensatos 🤞🏽 https://t.co/4u3sON0rFH",Fri Feb 22 23:58:07 +0000 2019,22/02/2019 23:58:07,,es,,,822047262,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1092571877330087936/gOrrKP0C_normal.jpg,2225,370,"Málaga, España",http://twitter.com/carlozbravo/statuses/1099096024910651392,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1099096007198105600,""id_str"":""1099096007198105605"",""indices"":[247,270],""media_url"":""http://pbs.twimg.com/media/D0DF_ssX4AURBq0.jpg"",""media_url_https"":""https://pbs.twimg.com/media/D0DF_ssX4AURBq0.jpg"",""url"":""https://t.co/4u3sON0rFH"",""display_url"":""pic.twitter.com/4u3sON0rFH"",""expanded_url"":""https://twitter.com/carlozbravo/status/1099096024910651392/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":400,""h"":593,""resize"":""fit""},""small"":{""w"":400,""h"":593,""resize"":""fit""},""medium"":{""w"":400,""h"":593,""resize"":""fit""}}}]}"
1099096016933081094,arrivaI2016,RT @kylebuchanan: Wow today’s Brutally Honest Oscar Ballot is a real ride https://t.co/ZFDS1vLyFw https://t.co/uGRgTzekPc,Fri Feb 22 23:58:05 +0000 2019,22/02/2019 23:58:05,,en,,,1237408070,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1088633636541349888/GYcYbUIc_normal.jpg,4101,131,IN,http://twitter.com/arrivaI2016/statuses/1099096016933081094,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""kylebuchanan"",""name"":""Kyle Buchanan"",""id"":33466150,""id_str"":""33466150"",""indices"":[3,16]}],""urls"":[{""url"":""https://t.co/ZFDS1vLyFw"",""expanded_url"":""https://www.hollywoodreporter.com/lists/2019-brutally-honest-oscar-ballot-2-cooper-perfect-green-book-offensive-1188021"",""display_url"":""hollywoodreporter.com/lists/2019-bru…"",""indices"":[74,97]}],""media"":[{""id"":1099043365369176000,""id_str"":""1099043365369176064"",""indices"":[98,121],""media_url"":""http://pbs.twimg.com/media/D0CWHimUYAAviZG.jpg"",""media_url_https"":""https://pbs.twimg.com/media/D0CWHimUYAAviZG.jpg"",""url"":""https://t.co/uGRgTzekPc"",""display_url"":""pic.twitter.com/uGRgTzekPc"",""expanded_url"":""https://twitter.com/kylebuchanan/status/1099043377889198080/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":1079,""h"":1200,""resize"":""fit""},""large"":{""w"":1125,""h"":1251,""resize"":""fit""},""small"":{""w"":612,""h"":680,""resize"":""fit""}},""source_status_id"":1099043377889198100,""source_status_id_str"":""1099043377889198080"",""source_user_id"":33466150,""source_user_id_str"":""33466150""}]}"
1099095885047226368,MrEmilyHeller,"The Mule is a great movie to watch if you loved the ""racist white guy driving a car"" premise of The Green Book but thought it would be better if he had no one to talk to while he drives",Fri Feb 22 23:57:33 +0000 2019,22/02/2019 23:57:33,,en,,,16444291,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1054842693057097728/bpVSOgnA_normal.jpg,63078,1849,Los Angeles for now,http://twitter.com/MrEmilyHeller/statuses/1099095885047226368,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1099095314173227008,Lasky007,RT @IrishFilmCritic: Watch A New Clip From @GoldenGlobes-Winner #GreenBook Now Available On Digital https://t.co/nWpvgJLaPS @greenbookmovie @UniversalEnt https://t.co/rWj97Z34sI,Fri Feb 22 23:55:17 +0000 2019,22/02/2019 23:55:17,,en,,,3030908380,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/758805475265695744/EI7Np0N6_normal.jpg,1122,1502,,http://twitter.com/Lasky007/statuses/1099095314173227008,"{""hashtags"":[{""text"":""GreenBook"",""indices"":[64,74]}],""symbols"":[],""user_mentions"":[{""screen_name"":""IrishFilmCritic"",""name"":""Irish Film Critic"",""id"":2232135151,""id_str"":""2232135151"",""indices"":[3,19]},{""screen_name"":""goldenglobes"",""name"":""Golden Globe Awards"",""id"":18667907,""id_str"":""18667907"",""indices"":[43,56]},{""screen_name"":""greenbookmovie"",""name"":""Green Book"",""id"":930194404253450200,""id_str"":""930194404253450240"",""indices"":[124,139]}],""urls"":[{""url"":""https://t.co/nWpvgJLaPS"",""expanded_url"":""https://wp.me/payalS-4zBj"",""display_url"":""wp.me/payalS-4zBj"",""indices"":[100,123]}]}"
1099095238348550147,impressionistc,sono a tanto così dal vedere vox lux domani anziché green book e if beale street could talk....,Fri Feb 22 23:54:59 +0000 2019,22/02/2019 23:54:59,,it,,,1318819694,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1096772224793694208/i59NwUlD_normal.jpg,3824,377,"19, virgo,♀",http://twitter.com/impressionistc/statuses/1099095238348550147,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
